Data Supplied By: National Livestock Reporting Service,,,,,,,,,
Data source: National Livestock Reporting Service,,,,,,,,,
,,,,,,,,,
Please see terms of use here: https://www.mla.com.au/general/Terms-and-conditions/data-and-information/,,,,,,,,,
,,,,,,,,,
Quarterly,State,Saleyard,Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head,Price c/kg Lwt
31/12/2001 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,D,2,36,159.17
31/12/2001 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,D,3,1,184.6
31/12/2001 0:00,NSW,Armidale,Yearling Heifer,330-400,PTIC,C,3,8,186.6
31/12/2001 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,B,2,10,188.24
31/12/2001 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,2,12,182.2
31/12/2001 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,3,16,179.7
31/12/2001 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,D,2,4,142.2
31/12/2001 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,3,29,179.81
31/12/2001 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,4,5,154.6
31/12/2001 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,C,2,8,221
31/12/2001 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,D,1,20,210
31/12/2001 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,D,2,8,190.2
31/12/2001 0:00,NSW,Armidale,Yearling Steer,200-280,Processor,D,2,7,216.2
31/12/2001 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,C,2,188,206.12
31/12/2001 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,D,2,100,189.05
31/12/2001 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,C,2,189,198.44
31/12/2001 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,D,2,16,173.73
31/12/2001 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,C,3,12,187.27
31/12/2001 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,D,2,12,176.18
31/12/2001 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,C,2,251,193.83
31/12/2001 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,C,3,12,189.52
31/12/2001 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,D,2,18,173.91
31/12/2001 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,2,10,195.2
31/12/2001 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,3,12,182.27
31/12/2001 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,4,4,189.6
31/12/2001 0:00,NSW,Armidale,Yearling Steer,400+,Restocker,C,3,5,191.6
31/03/2002 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,C,2,108,162.16
31/03/2002 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,C,3,18,177.13
31/03/2002 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,D,2,49,153.32
31/03/2002 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,C,2,15,160.2
31/03/2002 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,D,2,14,149.91
31/03/2002 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,2,374,159.14
31/03/2002 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,3,156,172.91
31/03/2002 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,D,2,158,143.42
31/03/2002 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,D,3,16,171.2
31/03/2002 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,C,2,33,172.21
31/03/2002 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,D,2,19,156.26
31/03/2002 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,2,283,159.9
31/03/2002 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,3,322,167.45
31/03/2002 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,4,23,165.66
31/03/2002 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,D,2,67,155.93
31/03/2002 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,D,3,6,149.2
31/03/2002 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,2,19,166.51
31/03/2002 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,3,12,179.6
31/03/2002 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,2,4,162.6
31/03/2002 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,3,129,163.43
31/03/2002 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,4,11,164.27
31/03/2002 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,C,2,95,186.24
31/03/2002 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,D,2,62,166.65
31/03/2002 0:00,NSW,Armidale,Yearling Steer,280-330,Processor,D,2,9,173.6
31/03/2002 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,C,2,187,181.71
31/03/2002 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,D,2,103,161.25
31/03/2002 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,C,2,17,160
31/03/2002 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,C,3,43,161.43
31/03/2002 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,C,2,435,177.99
31/03/2002 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,D,2,68,168.91
31/03/2002 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,3,38,156.87
31/03/2002 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,4,34,178.62
31/03/2002 0:00,NSW,Armidale,Yearling Steer,400+,PTIC,C,3,10,170.6
31/03/2002 0:00,NSW,Armidale,Yearling Steer,400+,Restocker,C,2,95,186.73
31/03/2002 0:00,NSW,Armidale,Yearling Steer,400+,Restocker,C,3,46,171.6
31/03/2002 0:00,NSW,Armidale,Yearling Steer,400+,Restocker,C,4,15,177.4
31/03/2002 0:00,NSW,Armidale,Yearling Steer,400+,Restocker,D,2,9,163.6
30/06/2002 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,C,2,19,134.94
30/06/2002 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,D,1,30,105.43
30/06/2002 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,D,2,93,146.26
30/06/2002 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,C,2,84,156.51
30/06/2002 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,2,388,129.57
30/06/2002 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,3,83,141.97
30/06/2002 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,D,2,69,117.68
30/06/2002 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,C,2,164,149.84
30/06/2002 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,C,3,26,141.6
30/06/2002 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,D,2,38,78.43
30/06/2002 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,2,315,132.83
30/06/2002 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,3,208,146.53
30/06/2002 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,4,28,142.11
30/06/2002 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,D,2,52,121.93
30/06/2002 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,2,69,131.72
30/06/2002 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,3,46,147
30/06/2002 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,D,2,9,139.6
30/06/2002 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,2,13,132.8
30/06/2002 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,3,65,135.6
30/06/2002 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,4,7,152.2
30/06/2002 0:00,NSW,Armidale,Yearling Heifer,400+,PTIC,C,3,32,132.7
30/06/2002 0:00,NSW,Armidale,Yearling Steer,200-280,Processor,C,2,3,138
30/06/2002 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,C,2,38,181.73
30/06/2002 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,D,2,29,125.12
30/06/2002 0:00,NSW,Armidale,Yearling Steer,280-330,Processor,C,2,104,150.96
30/06/2002 0:00,NSW,Armidale,Yearling Steer,280-330,Processor,D,2,32,105.75
30/06/2002 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,C,2,260,163.57
30/06/2002 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,D,2,154,144.39
30/06/2002 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,C,2,40,137.5
30/06/2002 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,C,3,53,161.29
30/06/2002 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,D,2,33,142.73
30/06/2002 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,C,2,242,158.25
30/06/2002 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,D,2,37,135.04
30/06/2002 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,2,3,155
30/06/2002 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,3,159,152.9
30/06/2002 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,4,6,177.5
30/06/2002 0:00,NSW,Armidale,Yearling Steer,400+,Processor,D,3,8,132.6
30/06/2002 0:00,NSW,Armidale,Yearling Steer,400+,Restocker,C,2,22,148.47
30/06/2002 0:00,NSW,Armidale,Yearling Steer,400+,Restocker,C,3,62,170.5
30/06/2002 0:00,NSW,Armidale,Yearling Steer,400+,Restocker,C,4,12,157.6
30/09/2002 0:00,NSW,Armidale,Yearling Heifer,0-200,Processor,D,2,4,107.2
30/09/2002 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,C,2,7,126.6
30/09/2002 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,D,2,34,116.07
30/09/2002 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,E,2,11,117.2
30/09/2002 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,C,2,294,104.86
30/09/2002 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,C,3,8,123.55
30/09/2002 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,D,2,117,94.94
30/09/2002 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,E,1,8,91.6
30/09/2002 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,C,2,136,118.31
30/09/2002 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,D,1,38,100.32
30/09/2002 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,D,2,59,102.26
30/09/2002 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,E,1,9,87.2
30/09/2002 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,E,2,61,92.01
30/09/2002 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,2,447,111.45
30/09/2002 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,3,111,123.49
30/09/2002 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,D,2,118,87.54
30/09/2002 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,E,1,12,60
30/09/2002 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,C,2,28,123.25
30/09/2002 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,D,2,37,90.11
30/09/2002 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,2,239,115.98
30/09/2002 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,3,139,123.48
30/09/2002 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,4,1,116.6
30/09/2002 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,D,2,21,88.22
30/09/2002 0:00,NSW,Armidale,Yearling Heifer,330-400,PTIC,C,3,5,141.6
30/09/2002 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,2,8,130.6
30/09/2002 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,2,18,112.72
30/09/2002 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,3,46,119.61
30/09/2002 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,4,12,148.45
30/09/2002 0:00,NSW,Armidale,Yearling Heifer,400+,Restocker,C,3,14,123.2
30/09/2002 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,D,2,5,128.72
30/09/2002 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,E,1,7,133.14
30/09/2002 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,E,2,7,80
30/09/2002 0:00,NSW,Armidale,Yearling Steer,200-280,Processor,C,2,43,142.67
30/09/2002 0:00,NSW,Armidale,Yearling Steer,200-280,Processor,D,2,3,102.6
30/09/2002 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,C,2,336,133
30/09/2002 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,D,2,137,120.52
30/09/2002 0:00,NSW,Armidale,Yearling Steer,280-330,Processor,C,2,10,136.5
30/09/2002 0:00,NSW,Armidale,Yearling Steer,280-330,Processor,D,2,7,104.4
30/09/2002 0:00,NSW,Armidale,Yearling Steer,280-330,Processor,E,2,5,70
30/09/2002 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,C,2,498,131.29
30/09/2002 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,D,2,79,113.37
30/09/2002 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,E,1,3,74.2
30/09/2002 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,C,2,19,129.87
30/09/2002 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,C,3,5,144.88
30/09/2002 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,D,2,3,114.6
30/09/2002 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,C,2,191,131.87
30/09/2002 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,D,2,62,112.03
30/09/2002 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,E,2,21,89.6
30/09/2002 0:00,NSW,Armidale,Yearling Steer,400+,Processor,B,2,1,144.2
30/09/2002 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,3,48,131.46
30/09/2002 0:00,NSW,Armidale,Yearling Steer,400+,Restocker,C,2,5,128.2
31/12/2002 0:00,NSW,Armidale,Yearling Heifer,0-200,Processor,D,2,17,86.6
31/12/2002 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,C,2,33,98.44
31/12/2002 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,D,1,12,81.6
31/12/2002 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,D,2,72,85.45
31/12/2002 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,E,1,54,72.68
31/12/2002 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,E,2,86,76.8
31/12/2002 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,C,2,242,106.88
31/12/2002 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,C,3,12,116.4
31/12/2002 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,D,2,129,94.29
31/12/2002 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,E,2,6,78.6
31/12/2002 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,C,2,237,104.46
31/12/2002 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,D,1,6,81.6
31/12/2002 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,D,2,179,92.48
31/12/2002 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,E,2,62,83.16
31/12/2002 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,2,146,106.19
31/12/2002 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,3,71,119.95
31/12/2002 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,D,2,54,93.73
31/12/2002 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,E,2,16,104.2
31/12/2002 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,C,2,117,107.39
31/12/2002 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,C,3,10,119
31/12/2002 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,D,2,54,93.96
31/12/2002 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,E,1,12,60
31/12/2002 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,E,2,19,85.2
31/12/2002 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,2,92,106.89
31/12/2002 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,3,46,123.03
31/12/2002 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,D,2,20,83.16
31/12/2002 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,2,14,99.6
31/12/2002 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,D,2,47,90.03
31/12/2002 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,E,2,2,72.4
31/12/2002 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,3,13,115.8
31/12/2002 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,C,2,87,142.88
31/12/2002 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,D,1,3,89.2
31/12/2002 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,D,2,114,126.65
31/12/2002 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,E,1,18,80.02
31/12/2002 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,E,2,132,109.88
31/12/2002 0:00,NSW,Armidale,Yearling Steer,200-280,Processor,D,2,15,103.73
31/12/2002 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,C,1,11,101.84
31/12/2002 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,C,2,295,131.22
31/12/2002 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,D,1,7,75.77
31/12/2002 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,D,2,237,111.6
31/12/2002 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,E,2,110,94.96
31/12/2002 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,C,2,419,133.38
31/12/2002 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,D,1,3,88
31/12/2002 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,D,2,85,113.2
31/12/2002 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,E,2,6,94.2
31/12/2002 0:00,NSW,Armidale,Yearling Steer,330-400,Grainfed,C,2,4,119.2
31/12/2002 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,C,2,44,121.72
31/12/2002 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,C,3,11,132.64
31/12/2002 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,C,2,262,134.59
31/12/2002 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,D,2,26,107.52
31/12/2002 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,3,23,128.34
31/03/2003 0:00,NSW,Armidale,Yearling Heifer,0-200,Processor,D,2,17,110
31/03/2003 0:00,NSW,Armidale,Yearling Heifer,0-200,Processor,E,1,10,70.6
31/03/2003 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,D,2,129,137.79
31/03/2003 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,E,1,33,46.75
31/03/2003 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,C,2,253,125.11
31/03/2003 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,C,3,8,148.6
31/03/2003 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,D,2,197,117.38
31/03/2003 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,E,2,42,90.01
31/03/2003 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,C,2,207,127.52
31/03/2003 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,C,3,6,135.6
31/03/2003 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,D,2,210,126.69
31/03/2003 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,E,2,89,96.69
31/03/2003 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,2,362,129.39
31/03/2003 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,3,185,134.69
31/03/2003 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,D,2,45,118.68
31/03/2003 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,C,2,245,137.72
31/03/2003 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,C,3,14,135.99
31/03/2003 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,D,2,87,125.57
31/03/2003 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,2,304,142.17
31/03/2003 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,3,226,150.15
31/03/2003 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,D,2,61,110.27
31/03/2003 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,2,125,146.59
31/03/2003 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,D,2,11,138
31/03/2003 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,2,4,140
31/03/2003 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,3,5,166.72
31/03/2003 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,4,6,162.2
31/03/2003 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,D,2,169,150.94
31/03/2003 0:00,NSW,Armidale,Yearling Steer,200-280,Processor,D,2,14,108.6
31/03/2003 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,C,2,221,157.51
31/03/2003 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,D,2,400,141.25
31/03/2003 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,E,1,21,102.66
31/03/2003 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,E,2,37,127.31
31/03/2003 0:00,NSW,Armidale,Yearling Steer,280-330,Processor,C,2,34,118.66
31/03/2003 0:00,NSW,Armidale,Yearling Steer,280-330,Processor,C,3,9,173.2
31/03/2003 0:00,NSW,Armidale,Yearling Steer,280-330,Processor,D,2,13,134.89
31/03/2003 0:00,NSW,Armidale,Yearling Steer,280-330,Processor,D,3,6,130.2
31/03/2003 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,C,2,451,149.06
31/03/2003 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,D,2,222,128.57
31/03/2003 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,E,2,13,111.2
31/03/2003 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,C,2,17,145.12
31/03/2003 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,C,3,46,165.2
31/03/2003 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,D,2,29,154.28
31/03/2003 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,D,3,4,130
31/03/2003 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,C,2,255,154.35
31/03/2003 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,D,2,135,129.91
31/03/2003 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,2,24,150
31/03/2003 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,3,103,167.35
31/03/2003 0:00,NSW,Armidale,Yearling Steer,400+,Processor,D,2,3,147.2
30/06/2003 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,E,1,21,127.2
30/06/2003 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,E,2,16,126.6
30/06/2003 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,C,2,69,139.66
30/06/2003 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,C,3,23,150.4
30/06/2003 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,D,2,30,124.47
30/06/2003 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,C,2,135,151.02
30/06/2003 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,D,2,90,129.49
30/06/2003 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,E,2,9,122.64
30/06/2003 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,B,2,15,167.6
30/06/2003 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,2,144,138.88
30/06/2003 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,3,105,152.24
30/06/2003 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,D,1,7,106.2
30/06/2003 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,D,2,55,131.82
30/06/2003 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,D,3,8,129.2
30/06/2003 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,C,2,54,151.19
30/06/2003 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,D,2,13,129.14
30/06/2003 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,2,141,140.11
30/06/2003 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,3,113,155.51
30/06/2003 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,4,10,143.2
30/06/2003 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,D,1,1,106
30/06/2003 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,D,2,21,132.71
30/06/2003 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,D,3,4,121.2
30/06/2003 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,2,12,147.6
30/06/2003 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,D,2,15,119.2
30/06/2003 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,3,31,151.59
30/06/2003 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,4,1,153.2
30/06/2003 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,D,2,20,201.2
30/06/2003 0:00,NSW,Armidale,Yearling Steer,200-280,Processor,D,2,2,141
30/06/2003 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,C,2,349,177.73
30/06/2003 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,D,2,214,157.29
30/06/2003 0:00,NSW,Armidale,Yearling Steer,280-330,Feeder,C,2,8,179
30/06/2003 0:00,NSW,Armidale,Yearling Steer,280-330,Feeder,D,2,16,137.2
30/06/2003 0:00,NSW,Armidale,Yearling Steer,280-330,Processor,C,3,39,176.17
30/06/2003 0:00,NSW,Armidale,Yearling Steer,280-330,Processor,D,2,27,152.3
30/06/2003 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,C,2,275,171.69
30/06/2003 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,D,1,1,147.2
30/06/2003 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,D,2,99,152.24
30/06/2003 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,D,3,3,149.6
30/06/2003 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,E,2,6,104.4
30/06/2003 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,C,2,83,166.39
30/06/2003 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,C,3,36,178.36
30/06/2003 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,D,2,12,132.7
